contentId,recommendationTitle1,recommendationTitle2,recommendationTitle3,recommendationTitle4,recommendationTitle5
-1060990524105135617,How real businesses are using machine learning,5 Skills You Need to Become a Machine Learning Engineer | Udacity,Machine Learning Is No Longer Just for Experts,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel",Machine learning is a poor fit for most businesses
-9100490342054218852,"SpaceNet satellite imagery repository launched by DigitalGlobe, CosmiQ Works and NVIDIA on AWS",This startup uses machine learning and satellite imagery to predict crop yields,How big is the Google Earth database? - Google Earth Blog,Lessons from Becoming a Data-Driven Organization,The Competitive Landscape for Machine Intelligence
4121807259563748287,Introducing Mini Courses with MS Chatbots,Exclusive: Why Microsoft is betting its future on AI,How bot-to-bot could soon replace APIs,Microsoft Build: the 10 most important announcements,Clippy's Back: The Future of Microsoft Is Chatbots
-6133746337603876146,How to Install and Use the Linux Bash Shell on Windows 10,Bash on Ubuntu on Windows - Download Now!,​Microsoft and Canonical partner to bring Ubuntu to Windows 10 | ZDNet,Introducing Docker for Windows Server 2016 - Docker Blog,Windows 10 Anniversary SDK is bringing exciting opportunities to developers
-6713697716910928909,Microsoft Adds Ethereum to Windows Platform For Over 3 Million Developers - CoinDesk,The Rise And Growth of Ethereum Gets Mainstream Coverage,"Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's","Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's",Microsoft Continues to Embrace Ethereum & Bitcoin - Bitcoin News
5191381587333696286,DTCC CEO Addresses Blockchain Disruption in Annual Shareholder Letter - CoinDesk,Intel Reveals Its Plan For Blockchain Technology With 'Sawtooth Lake' Distributed Ledger,Banks' Privacy Concerns Shaping Blockchain Vendors' Strategies,Wall Street Goes Big on Bitcoin Tech,Blockstream Among 10 New Firms to Join Hyperledger Blockchain Project - CoinDesk
2900029983899283273,French Senate Will Debate on Bitcoin Regulation,Are you a bitcoin denialist? - Chris Skinner's blog,Blockchain CEO's Business Advice on Bitcoin Startups,Growing Global Electricity Consumption Is Not Just Bitcoin's Fault,Ethereum and Bitcoin Are Market Leaders But Not Competitors
4849766494522371290,"Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's","Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's",The Rise And Growth of Ethereum Gets Mainstream Coverage,Ethereum and Bitcoin Are Market Leaders But Not Competitors,"For Blockchain VCs, the Time for Ethereum Investments Has Come - CoinDesk"
6200172800690402606,Are you a bitcoin denialist? - Chris Skinner's blog,Blockchain CEO's Business Advice on Bitcoin Startups,French Senate Will Debate on Bitcoin Regulation,Growing Global Electricity Consumption Is Not Just Bitcoin's Fault,"Our Goal is to Replace Your Need for a Bank, Says Blockchain Co-Founder and CEO Nicolas Cary"
-3810375613673461625,"Bitcoin Mining, Ethereum Mining, Cloud Mining: 2016 Overview",Are you a bitcoin denialist? - Chris Skinner's blog,Blockchain CEO's Business Advice on Bitcoin Startups,French Senate Will Debate on Bitcoin Regulation,Australian Bitcoin Entrepreneur Launches Robo-Advice Platform
-254088699629065171,"Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's","Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's",The Rise And Growth of Ethereum Gets Mainstream Coverage,Ethereum and Bitcoin Are Market Leaders But Not Competitors,"For Blockchain VCs, the Time for Ethereum Investments Has Come - CoinDesk"
-9171475473795142532,"Eyeing Volume, Asian Exchanges Add Support for Ether Trading - CoinDesk",The Rise And Growth of Ethereum Gets Mainstream Coverage,"Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's","Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's",Cashila Announces Convenient Buy and Sell Feature For Ethereum
2690205894709699741,9 Big Takeaways from R3's New Distributed Ledger Debut - CoinDesk,Will Google NLI kill the market? Linguistic APIs review,How To Avoid Equidistant HSV Colors,Facebook's WhatsApp does something very different than Google,Google's new translation software is almost as good as human translators
-8773118241761372618,The Best Linux Distros of 2016,Linux at 25: Q&A With Linus Torvalds,C/C++ extension for Visual Studio Code,Windows Subsystem for Linux Overview,Developers can run Bash Shell and user-mode Ubuntu Linux binaries on Windows 10
-7315032288233856709,Microsoft's mobile problem may not be a problem at all,Windows 10 Anniversary SDK is bringing exciting opportunities to developers,Introducing Docker for Windows Server 2016 - Docker Blog,Windows Server 2016 will come with commercial support for Docker Engine,​Microsoft and Canonical partner to bring Ubuntu to Windows 10 | ZDNet
3193164045772142182,"Microsoft HoloLens and Lowe's, working to redefine your next home renovation",Microsoft Build: the 10 most important announcements,'Hyper-Reality' Is a Psychedelic Glimpse of Our Future on Digital Overload,Magic Leap has written our future in its patent filings,"Olhar Digital: Notícia: Testamos o HoloLens, os óculos do futuro da Microsoft"
4056017896532335209,Amazon now has a programmable Dash Button for the IoT,Amazon just released a Dash button for AWS IoT,The battle for the post-digital world,BEHOLD Amazon One - the first cargo airplane with that famous Amazon smile,Amazon takes on PayPal and others with launch of Amazon Payments partner program
-6362758570633473480,7 Questions to Ask Before Your Next Digital Transformation,Five things to include in your digital transformation playbook,Building A Better Workforce: 5 Talent Trends Worth Watching,The rise of APIs,An incumbent's guide to digital disruption
-8287402887944984163,Containers - Clean up your House,Why You Should Stop Installing Your WebDev Environment Locally - Smashing Magazine,Automate Docker with the Remote API and Ruby,A Docker Fork: Talk of a Split Is Now on the Table - The New Stack,Docker Engine 1.11 with runC: Announcing the general availability of the industry's first OCI-compliant runtime
84318068629167514,Carteira inteligente tem trava biométrica e controle por aplicativo - Gadgets,"Em 2017 será possível ignorar totalmente o cartão físico, garante Itaú",Mastercard lança rival do Apple Pay e reforma seu logo,Cade autoriza Itaú Unibanco e Mastercard a criarem nova bandeira de cartão,Como o Trello foi de 4 a 17 milhões de usuários
6652210819857467321,The Risks and Rewards of Fully Decoupling Drupal | Acquia,Dries Buytaert,Drupal 8.1.0 is now available,Drupal and ambitious digital experiences,Drupal 8 is 1 Year Old (AND YOU GET A PRIZE!)
739747367187387064,Banks Need To Collaborate With Bitcoin and Fintech Developers,Banks find blockchain hard to put into practice - FT.com,Is FinTech Forcing Banking to a Tipping Point?,From fine wine to lotteries: Blockchain tech takes off - BBC News,Blockchain Will Be Used By 15% of Big Banks By 2017
8471417198703153120,Are you a bitcoin denialist? - Chris Skinner's blog,Blockchain CEO's Business Advice on Bitcoin Startups,Bitit Launches to Solve Bitcoin Biggest Issues - Accessibility and Fraud,Don't take my money: Why mobile payments haven't taken off - yet,Google Expands Android Pay APIs
-2711301039947937868,Decentralized Options Exchange Etheropt Uses Automated Ethereum Smart Contract,The Rise And Growth of Ethereum Gets Mainstream Coverage,"Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's","Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's",Cashila Announces Convenient Buy and Sell Feature For Ethereum
-1662763254714212341,7 Mistakes Most Beginners Make When A/B Testing,Microservices testing,Cookbook,One weird trick that will change the way you code forever: JavaScript TDD,Performance Testing in a Nutshell
-8349788035147634450,The Continuous Delivery Maturity Model,Introducing the Data Science Maturity Model,How to overcome UX challenges with product design sprints,The Biggest list of 35 FREE UX Books,What exactly is a design culture? 
5269583152423890030,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Peças Translúcidas,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Quando o Scrum irá falhar - Tableless,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte
-2271868873349907631,The new tech talent you need to succeed in digital,Ahead of the curve: The future of performance management,Learning at the speed of business,Five questions boards should ask about IT in a digital world,Changing change management
3703141283586666995,"ConstraintLayout, Inside and Out: Part 2",Good to Great,Bill Gates Recommends These 9 Books to Make You a Better Entrepreneur and a Better Person,"Margaret Gould Stewart: How giant websites design for you (and a billion others, too)",Behind the Scam: What Does It Take to Be a 'Best-Selling Author'? $3 and 5 Minutes. - The Mission
-3974295763584921518,The Top 10 Most Common Mistakes That Node.js Developers Make,What Color is Your Function?,12 JavaScript Hacks,Machine Learning is Fun!,Apache Spark as a Compiler: Joining a Billion Rows on your Laptop: A deep dive into the new Tungsten Engine.
-327208414896292296,Visual Studio Code Now Supports Debugging of iOS Web Apps,Visual C++ for Linux Development,Leveling Up Your JavaScript -,Effective learning through code workshops | Box Blog,Support Ended for Eclipse Android Developer Tools
-5525441367600219076,Email Isn't The Thing You're Bad At,These 17 life hacks will change the way you use Gmail,Hiri wants to fix the workplace email problem,20 Percent Will Stop Reading Your Email If You Make This One Mistake,AI Is Here to Help You Write Emails People Will Actually Read
-998818216447049475,Vision API - Image Content Analysis,"Google Cloud Machine Learning family grows with new API, editions and pricing",Raspberry Pi with cloud vision at Google I/O - Raspberry Pi,"Introducing Cloud Natural Language API, Speech API open beta and our West Coast region expansion",Google Cloud and Autodesk enable 10x improvement in media rendering efficiency
6090517797383271316,Livraria dá adeus a estoque e imprime livros na hora,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"SINAIS do FUTURO imediato: #1, internet das coisas",Séries com lições sobre empreendedorismo: As 7 melhores!,Confira as novidades apresentadas no Google I/O 2016
8298709454703868984,Google Data Center 360° Tour,Doing Data Science Right - Your Most Common Questions Answered,"Practical advice for analysis of large, complex data sets",Lessons from Becoming a Data-Driven Organization,Google Cloud Platform sets a course for new horizons
-4740532350684079805,IAM best practice guides available now,Cloud Identity and Access Management - Google IAM,Sources: Snapchat is raising more money at about a $20 billion valuation,AWS Certified Solutions Architect Professional – Study Guide – Domain 6.0: Security (20%),What's the Best Cloud? Probably GCP
2709926970543371965,O machismo também mora nos detalhes - Think Olga,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"SINAIS do FUTURO imediato: #1, internet das coisas",Séries com lições sobre empreendedorismo: As 7 melhores!
1542516532533301214,Red Hat OpenShift Blockchain Initiative Focuses On Ethereum,Open Source Giant Red Hat Launches First Blockchain Initiative - CoinDesk,Enhanced persistent disks for Google Compute Engine = better Kubernetes and Docker support,Microsoft's Open Source Love Affair Reaches New Heights,The Best Linux Distros of 2016
7454130161726657097,Building immutable entities into Google Cloud Datastore,Google Cloud Datastore gets faster cross-platform API,Advancing enterprise database workloads on Google Cloud Platform,Announcing new storage classes for Google Cloud Storage: simplifying the storage and management of hot and cold data,What's the Best Cloud? Probably GCP
